xmin	xmax	key	clickSelects.variable	clickSelects.value	showSelected.variable	showSelected.value	PANEL	group
27.5	28.5	28 0	iteration	28	iteration	0	5	842
28.5	29.5	29 0	iteration	29	iteration	0	5	882
29.5	30.5	30 0	iteration	30	iteration	0	5	962
30.5	31.5	31 0	iteration	31	iteration	0	5	1002
31.5	32.5	32 0	iteration	32	iteration	0	5	1042
32.5	33.5	33 0	iteration	33	iteration	0	5	1082
33.5	34.5	34 0	iteration	34	iteration	0	5	1122
34.5	35.5	35 0	iteration	35	iteration	0	5	1162
35.5	36.5	36 0	iteration	36	iteration	0	5	1202
36.5	37.5	37 0	iteration	37	iteration	0	5	1242
37.5	38.5	38 0	iteration	38	iteration	0	5	1282
38.5	39.5	39 0	iteration	39	iteration	0	5	1322
39.5	40.5	40 0	iteration	40	iteration	0	5	1402
-0.5	0.5	0 1	iteration	0	iteration	1	5	1
0.5	1.5	1	iteration	1	iteration	1	5	41
1.5	2.5	2 1	iteration	2	iteration	1	5	483
2.5	3.5	3 1	iteration	3	iteration	1	5	923
3.5	4.5	4 1	iteration	4	iteration	1	5	1363
4.5	5.5	5 1	iteration	5	iteration	1	5	1443
5.5	6.5	6 1	iteration	6	iteration	1	5	1483
6.5	7.5	7 1	iteration	7	iteration	1	5	1523
7.5	8.5	8 1	iteration	8	iteration	1	5	1563
8.5	9.5	9 1	iteration	9	iteration	1	5	1603
9.5	10.5	10 1	iteration	10	iteration	1	5	83
10.5	11.5	11 1	iteration	11	iteration	1	5	123
11.5	12.5	12 1	iteration	12	iteration	1	5	163
12.5	13.5	13 1	iteration	13	iteration	1	5	203
13.5	14.5	14 1	iteration	14	iteration	1	5	243
14.5	15.5	15 1	iteration	15	iteration	1	5	283
15.5	16.5	16 1	iteration	16	iteration	1	5	323
16.5	17.5	17 1	iteration	17	iteration	1	5	363
17.5	18.5	18 1	iteration	18	iteration	1	5	403
18.5	19.5	19 1	iteration	19	iteration	1	5	443
19.5	20.5	20 1	iteration	20	iteration	1	5	523
20.5	21.5	21 1	iteration	21	iteration	1	5	563
21.5	22.5	22 1	iteration	22	iteration	1	5	603
22.5	23.5	23 1	iteration	23	iteration	1	5	643
23.5	24.5	24 1	iteration	24	iteration	1	5	683
24.5	25.5	25 1	iteration	25	iteration	1	5	723
25.5	26.5	26 1	iteration	26	iteration	1	5	763
26.5	27.5	27 1	iteration	27	iteration	1	5	803
27.5	28.5	28 1	iteration	28	iteration	1	5	843
28.5	29.5	29 1	iteration	29	iteration	1	5	883
29.5	30.5	30 1	iteration	30	iteration	1	5	963
30.5	31.5	31 1	iteration	31	iteration	1	5	1003
31.5	32.5	32 1	iteration	32	iteration	1	5	1043
32.5	33.5	33 1	iteration	33	iteration	1	5	1083
33.5	34.5	34 1	iteration	34	iteration	1	5	1123
34.5	35.5	35 1	iteration	35	iteration	1	5	1163
35.5	36.5	36 1	iteration	36	iteration	1	5	1203
36.5	37.5	37 1	iteration	37	iteration	1	5	1243
37.5	38.5	38 1	iteration	38	iteration	1	5	1283
38.5	39.5	39 1	iteration	39	iteration	1	5	1323
39.5	40.5	40 1	iteration	40	iteration	1	5	1403
-0.5	0.5	0 2	iteration	0	iteration	2	5	12
0.5	1.5	1 2	iteration	1	iteration	2	5	53
1.5	2.5	1	iteration	2	iteration	2	5	41
2.5	3.5	3 2	iteration	3	iteration	2	5	934
3.5	4.5	4 2	iteration	4	iteration	2	5	1374
4.5	5.5	5 2	iteration	5	iteration	2	5	1454
5.5	6.5	6 2	iteration	6	iteration	2	5	1494
6.5	7.5	7 2	iteration	7	iteration	2	5	1534
7.5	8.5	8 2	iteration	8	iteration	2	5	1574
8.5	9.5	9 2	iteration	9	iteration	2	5	1614
9.5	10.5	10 2	iteration	10	iteration	2	5	93
10.5	11.5	11 2	iteration	11	iteration	2	5	133
11.5	12.5	12 2	iteration	12	iteration	2	5	173
12.5	13.5	13 2	iteration	13	iteration	2	5	213
13.5	14.5	14 2	iteration	14	iteration	2	5	253
14.5	15.5	15 2	iteration	15	iteration	2	5	293
15.5	16.5	16 2	iteration	16	iteration	2	5	333
16.5	17.5	17 2	iteration	17	iteration	2	5	373
17.5	18.5	18 2	iteration	18	iteration	2	5	413
18.5	19.5	19 2	iteration	19	iteration	2	5	453
19.5	20.5	20 2	iteration	20	iteration	2	5	534
20.5	21.5	21 2	iteration	21	iteration	2	5	574
21.5	22.5	22 2	iteration	22	iteration	2	5	614
22.5	23.5	23 2	iteration	23	iteration	2	5	654
23.5	24.5	24 2	iteration	24	iteration	2	5	694
24.5	25.5	25 2	iteration	25	iteration	2	5	734
25.5	26.5	26 2	iteration	26	iteration	2	5	774
26.5	27.5	27 2	iteration	27	iteration	2	5	814
27.5	28.5	28 2	iteration	28	iteration	2	5	854
28.5	29.5	29 2	iteration	29	iteration	2	5	894
29.5	30.5	30 2	iteration	30	iteration	2	5	974
30.5	31.5	31 2	iteration	31	iteration	2	5	1014
31.5	32.5	32 2	iteration	32	iteration	2	5	1054
32.5	33.5	33 2	iteration	33	iteration	2	5	1094
33.5	34.5	34 2	iteration	34	iteration	2	5	1134
34.5	35.5	35 2	iteration	35	iteration	2	5	1174
35.5	36.5	36 2	iteration	36	iteration	2	5	1214
36.5	37.5	37 2	iteration	37	iteration	2	5	1254
37.5	38.5	38 2	iteration	38	iteration	2	5	1294
38.5	39.5	39 2	iteration	39	iteration	2	5	1334
39.5	40.5	40 2	iteration	40	iteration	2	5	1414
-0.5	0.5	0 3	iteration	0	iteration	3	5	23
0.5	1.5	1 3	iteration	1	iteration	3	5	64
1.5	2.5	2 3	iteration	2	iteration	3	5	504
2.5	3.5	1	iteration	3	iteration	3	5	41
3.5	4.5	4 3	iteration	4	iteration	3	5	1385
4.5	5.5	5 3	iteration	5	iteration	3	5	1465
5.5	6.5	6 3	iteration	6	iteration	3	5	1505
6.5	7.5	7 3	iteration	7	iteration	3	5	1545
7.5	8.5	8 3	iteration	8	iteration	3	5	1585
8.5	9.5	9 3	iteration	9	iteration	3	5	1625
9.5	10.5	10 3	iteration	10	iteration	3	5	104
10.5	11.5	11 3	iteration	11	iteration	3	5	144
11.5	12.5	12 3	iteration	12	iteration	3	5	184
12.5	13.5	13 3	iteration	13	iteration	3	5	224
13.5	14.5	14 3	iteration	14	iteration	3	5	264
14.5	15.5	15 3	iteration	15	iteration	3	5	304
15.5	16.5	16 3	iteration	16	iteration	3	5	344
16.5	17.5	17 3	iteration	17	iteration	3	5	384
17.5	18.5	18 3	iteration	18	iteration	3	5	424
18.5	19.5	19 3	iteration	19	iteration	3	5	464
19.5	20.5	20 3	iteration	20	iteration	3	5	544
20.5	21.5	21 3	iteration	21	iteration	3	5	584
21.5	22.5	22 3	iteration	22	iteration	3	5	624
22.5	23.5	23 3	iteration	23	iteration	3	5	664
23.5	24.5	24 3	iteration	24	iteration	3	5	704
24.5	25.5	25 3	iteration	25	iteration	3	5	744
25.5	26.5	26 3	iteration	26	iteration	3	5	784
26.5	27.5	27 3	iteration	27	iteration	3	5	824
27.5	28.5	28 3	iteration	28	iteration	3	5	864
28.5	29.5	29 3	iteration	29	iteration	3	5	904
29.5	30.5	30 3	iteration	30	iteration	3	5	985
30.5	31.5	31 3	iteration	31	iteration	3	5	1025
31.5	32.5	32 3	iteration	32	iteration	3	5	1065
32.5	33.5	33 3	iteration	33	iteration	3	5	1105
33.5	34.5	34 3	iteration	34	iteration	3	5	1145
34.5	35.5	35 3	iteration	35	iteration	3	5	1185
35.5	36.5	36 3	iteration	36	iteration	3	5	1225
36.5	37.5	37 3	iteration	37	iteration	3	5	1265
37.5	38.5	38 3	iteration	38	iteration	3	5	1305
38.5	39.5	39 3	iteration	39	iteration	3	5	1345
39.5	40.5	40 3	iteration	40	iteration	3	5	1425
-0.5	0.5	0 4	iteration	0	iteration	4	5	34
0.5	1.5	1 4	iteration	1	iteration	4	5	75
1.5	2.5	2 4	iteration	2	iteration	4	5	515
2.5	3.5	3 4	iteration	3	iteration	4	5	955
3.5	4.5	1	iteration	4	iteration	4	5	41
4.5	5.5	5 4	iteration	5	iteration	4	5	1476
5.5	6.5	6 4	iteration	6	iteration	4	5	1516
6.5	7.5	7 4	iteration	7	iteration	4	5	1556
7.5	8.5	8 4	iteration	8	iteration	4	5	1596
8.5	9.5	9 4	iteration	9	iteration	4	5	1636
9.5	10.5	10 4	iteration	10	iteration	4	5	115
10.5	11.5	11 4	iteration	11	iteration	4	5	155
11.5	12.5	12 4	iteration	12	iteration	4	5	195
12.5	13.5	13 4	iteration	13	iteration	4	5	235
13.5	14.5	14 4	iteration	14	iteration	4	5	275
14.5	15.5	15 4	iteration	15	iteration	4	5	315
15.5	16.5	16 4	iteration	16	iteration	4	5	355
16.5	17.5	17 4	iteration	17	iteration	4	5	395
17.5	18.5	18 4	iteration	18	iteration	4	5	435
18.5	19.5	19 4	iteration	19	iteration	4	5	475
19.5	20.5	20 4	iteration	20	iteration	4	5	555
20.5	21.5	21 4	iteration	21	iteration	4	5	595
21.5	22.5	22 4	iteration	22	iteration	4	5	635
22.5	23.5	23 4	iteration	23	iteration	4	5	675
23.5	24.5	24 4	iteration	24	iteration	4	5	715
24.5	25.5	25 4	iteration	25	iteration	4	5	755
25.5	26.5	26 4	iteration	26	iteration	4	5	795
26.5	27.5	27 4	iteration	27	iteration	4	5	835
27.5	28.5	28 4	iteration	28	iteration	4	5	875
28.5	29.5	29 4	iteration	29	iteration	4	5	915
29.5	30.5	30 4	iteration	30	iteration	4	5	995
30.5	31.5	31 4	iteration	31	iteration	4	5	1035
31.5	32.5	32 4	iteration	32	iteration	4	5	1075
32.5	33.5	33 4	iteration	33	iteration	4	5	1115
33.5	34.5	34 4	iteration	34	iteration	4	5	1155
34.5	35.5	35 4	iteration	35	iteration	4	5	1195
35.5	36.5	36 4	iteration	36	iteration	4	5	1235
36.5	37.5	37 4	iteration	37	iteration	4	5	1275
37.5	38.5	38 4	iteration	38	iteration	4	5	1315
38.5	39.5	39 4	iteration	39	iteration	4	5	1355
39.5	40.5	40 4	iteration	40	iteration	4	5	1436
-0.5	0.5	0 5	iteration	0	iteration	5	5	36
0.5	1.5	1 5	iteration	1	iteration	5	5	77
1.5	2.5	2 5	iteration	2	iteration	5	5	517
2.5	3.5	3 5	iteration	3	iteration	5	5	957
3.5	4.5	4 5	iteration	4	iteration	5	5	1397
4.5	5.5	1	iteration	5	iteration	5	5	41
5.5	6.5	6 5	iteration	6	iteration	5	5	1518
6.5	7.5	7 5	iteration	7	iteration	5	5	1558
7.5	8.5	8 5	iteration	8	iteration	5	5	1598
8.5	9.5	9 5	iteration	9	iteration	5	5	1638
9.5	10.5	10 5	iteration	10	iteration	5	5	117
10.5	11.5	11 5	iteration	11	iteration	5	5	157
11.5	12.5	12 5	iteration	12	iteration	5	5	197
12.5	13.5	13 5	iteration	13	iteration	5	5	237
13.5	14.5	14 5	iteration	14	iteration	5	5	277
14.5	15.5	15 5	iteration	15	iteration	5	5	317
15.5	16.5	16 5	iteration	16	iteration	5	5	357
16.5	17.5	17 5	iteration	17	iteration	5	5	397
17.5	18.5	18 5	iteration	18	iteration	5	5	437
18.5	19.5	19 5	iteration	19	iteration	5	5	477
19.5	20.5	20 5	iteration	20	iteration	5	5	557
20.5	21.5	21 5	iteration	21	iteration	5	5	597
21.5	22.5	22 5	iteration	22	iteration	5	5	637
22.5	23.5	23 5	iteration	23	iteration	5	5	677
23.5	24.5	24 5	iteration	24	iteration	5	5	717
24.5	25.5	25 5	iteration	25	iteration	5	5	757
25.5	26.5	26 5	iteration	26	iteration	5	5	797
26.5	27.5	27 5	iteration	27	iteration	5	5	837
27.5	28.5	28 5	iteration	28	iteration	5	5	877
28.5	29.5	29 5	iteration	29	iteration	5	5	917
29.5	30.5	30 5	iteration	30	iteration	5	5	997
30.5	31.5	31 5	iteration	31	iteration	5	5	1037
31.5	32.5	32 5	iteration	32	iteration	5	5	1077
32.5	33.5	33 5	iteration	33	iteration	5	5	1117
33.5	34.5	34 5	iteration	34	iteration	5	5	1157
34.5	35.5	35 5	iteration	35	iteration	5	5	1197
35.5	36.5	36 5	iteration	36	iteration	5	5	1237
36.5	37.5	37 5	iteration	37	iteration	5	5	1277
37.5	38.5	38 5	iteration	38	iteration	5	5	1317
38.5	39.5	39 5	iteration	39	iteration	5	5	1357
39.5	40.5	40 5	iteration	40	iteration	5	5	1437
-0.5	0.5	0 6	iteration	0	iteration	6	5	37
0.5	1.5	1 6	iteration	1	iteration	6	5	78
1.5	2.5	2 6	iteration	2	iteration	6	5	518
2.5	3.5	3 6	iteration	3	iteration	6	5	958
3.5	4.5	4 6	iteration	4	iteration	6	5	1398
4.5	5.5	5 6	iteration	5	iteration	6	5	1478
5.5	6.5	1	iteration	6	iteration	6	5	41
6.5	7.5	7 6	iteration	7	iteration	6	5	1559
7.5	8.5	8 6	iteration	8	iteration	6	5	1599
8.5	9.5	9 6	iteration	9	iteration	6	5	1639
9.5	10.5	10 6	iteration	10	iteration	6	5	118
10.5	11.5	11 6	iteration	11	iteration	6	5	158
11.5	12.5	12 6	iteration	12	iteration	6	5	198
12.5	13.5	13 6	iteration	13	iteration	6	5	238
13.5	14.5	14 6	iteration	14	iteration	6	5	278
14.5	15.5	15 6	iteration	15	iteration	6	5	318
15.5	16.5	16 6	iteration	16	iteration	6	5	358
16.5	17.5	17 6	iteration	17	iteration	6	5	398
17.5	18.5	18 6	iteration	18	iteration	6	5	438
18.5	19.5	19 6	iteration	19	iteration	6	5	478
19.5	20.5	20 6	iteration	20	iteration	6	5	558
20.5	21.5	21 6	iteration	21	iteration	6	5	598
21.5	22.5	22 6	iteration	22	iteration	6	5	638
22.5	23.5	23 6	iteration	23	iteration	6	5	678
23.5	24.5	24 6	iteration	24	iteration	6	5	718
24.5	25.5	25 6	iteration	25	iteration	6	5	758
25.5	26.5	26 6	iteration	26	iteration	6	5	798
26.5	27.5	27 6	iteration	27	iteration	6	5	838
27.5	28.5	28 6	iteration	28	iteration	6	5	878
28.5	29.5	29 6	iteration	29	iteration	6	5	918
29.5	30.5	30 6	iteration	30	iteration	6	5	998
30.5	31.5	31 6	iteration	31	iteration	6	5	1038
31.5	32.5	32 6	iteration	32	iteration	6	5	1078
32.5	33.5	33 6	iteration	33	iteration	6	5	1118
33.5	34.5	34 6	iteration	34	iteration	6	5	1158
34.5	35.5	35 6	iteration	35	iteration	6	5	1198
35.5	36.5	36 6	iteration	36	iteration	6	5	1238
36.5	37.5	37 6	iteration	37	iteration	6	5	1278
37.5	38.5	38 6	iteration	38	iteration	6	5	1318
38.5	39.5	39 6	iteration	39	iteration	6	5	1358
39.5	40.5	40 6	iteration	40	iteration	6	5	1438
-0.5	0.5	0 7	iteration	0	iteration	7	5	38
0.5	1.5	1 7	iteration	1	iteration	7	5	79
1.5	2.5	2 7	iteration	2	iteration	7	5	519
2.5	3.5	3 7	iteration	3	iteration	7	5	959
3.5	4.5	4 7	iteration	4	iteration	7	5	1399
4.5	5.5	5 7	iteration	5	iteration	7	5	1479
5.5	6.5	6 7	iteration	6	iteration	7	5	1519
6.5	7.5	1	iteration	7	iteration	7	5	41
7.5	8.5	8 7	iteration	8	iteration	7	5	1600
8.5	9.5	9 7	iteration	9	iteration	7	5	1640
9.5	10.5	10 7	iteration	10	iteration	7	5	119
10.5	11.5	11 7	iteration	11	iteration	7	5	159
11.5	12.5	12 7	iteration	12	iteration	7	5	199
12.5	13.5	13 7	iteration	13	iteration	7	5	239
13.5	14.5	14 7	iteration	14	iteration	7	5	279
14.5	15.5	15 7	iteration	15	iteration	7	5	319
15.5	16.5	16 7	iteration	16	iteration	7	5	359
16.5	17.5	17 7	iteration	17	iteration	7	5	399
17.5	18.5	18 7	iteration	18	iteration	7	5	439
18.5	19.5	19 7	iteration	19	iteration	7	5	479
19.5	20.5	20 7	iteration	20	iteration	7	5	559
20.5	21.5	21 7	iteration	21	iteration	7	5	599
21.5	22.5	22 7	iteration	22	iteration	7	5	639
22.5	23.5	23 7	iteration	23	iteration	7	5	679
23.5	24.5	24 7	iteration	24	iteration	7	5	719
24.5	25.5	25 7	iteration	25	iteration	7	5	759
25.5	26.5	26 7	iteration	26	iteration	7	5	799
26.5	27.5	27 7	iteration	27	iteration	7	5	839
27.5	28.5	28 7	iteration	28	iteration	7	5	879
28.5	29.5	29 7	iteration	29	iteration	7	5	919
29.5	30.5	30 7	iteration	30	iteration	7	5	999
30.5	31.5	31 7	iteration	31	iteration	7	5	1039
31.5	32.5	32 7	iteration	32	iteration	7	5	1079
32.5	33.5	33 7	iteration	33	iteration	7	5	1119
33.5	34.5	34 7	iteration	34	iteration	7	5	1159
34.5	35.5	35 7	iteration	35	iteration	7	5	1199
35.5	36.5	36 7	iteration	36	iteration	7	5	1239
36.5	37.5	37 7	iteration	37	iteration	7	5	1279
37.5	38.5	38 7	iteration	38	iteration	7	5	1319
38.5	39.5	39 7	iteration	39	iteration	7	5	1359
39.5	40.5	40 7	iteration	40	iteration	7	5	1439
-0.5	0.5	0 8	iteration	0	iteration	8	5	39
0.5	1.5	1 8	iteration	1	iteration	8	5	80
1.5	2.5	2 8	iteration	2	iteration	8	5	520
2.5	3.5	3 8	iteration	3	iteration	8	5	960
3.5	4.5	4 8	iteration	4	iteration	8	5	1400
4.5	5.5	5 8	iteration	5	iteration	8	5	1480
5.5	6.5	6 8	iteration	6	iteration	8	5	1520
6.5	7.5	7 8	iteration	7	iteration	8	5	1560
7.5	8.5	1	iteration	8	iteration	8	5	41
8.5	9.5	9 8	iteration	9	iteration	8	5	1641
9.5	10.5	10 8	iteration	10	iteration	8	5	120
10.5	11.5	11 8	iteration	11	iteration	8	5	160
11.5	12.5	12 8	iteration	12	iteration	8	5	200
12.5	13.5	13 8	iteration	13	iteration	8	5	240
13.5	14.5	14 8	iteration	14	iteration	8	5	280
14.5	15.5	15 8	iteration	15	iteration	8	5	320
15.5	16.5	16 8	iteration	16	iteration	8	5	360
16.5	17.5	17 8	iteration	17	iteration	8	5	400
17.5	18.5	18 8	iteration	18	iteration	8	5	440
18.5	19.5	19 8	iteration	19	iteration	8	5	480
19.5	20.5	20 8	iteration	20	iteration	8	5	560
20.5	21.5	21 8	iteration	21	iteration	8	5	600
21.5	22.5	22 8	iteration	22	iteration	8	5	640
22.5	23.5	23 8	iteration	23	iteration	8	5	680
23.5	24.5	24 8	iteration	24	iteration	8	5	720
24.5	25.5	25 8	iteration	25	iteration	8	5	760
25.5	26.5	26 8	iteration	26	iteration	8	5	800
26.5	27.5	27 8	iteration	27	iteration	8	5	840
27.5	28.5	28 8	iteration	28	iteration	8	5	880
28.5	29.5	29 8	iteration	29	iteration	8	5	920
29.5	30.5	30 8	iteration	30	iteration	8	5	1000
30.5	31.5	31 8	iteration	31	iteration	8	5	1040
31.5	32.5	32 8	iteration	32	iteration	8	5	1080
32.5	33.5	33 8	iteration	33	iteration	8	5	1120
33.5	34.5	34 8	iteration	34	iteration	8	5	1160
34.5	35.5	35 8	iteration	35	iteration	8	5	1200
35.5	36.5	36 8	iteration	36	iteration	8	5	1240
36.5	37.5	37 8	iteration	37	iteration	8	5	1280
37.5	38.5	38 8	iteration	38	iteration	8	5	1320
38.5	39.5	39 8	iteration	39	iteration	8	5	1360
39.5	40.5	40 8	iteration	40	iteration	8	5	1440
-0.5	0.5	0 9	iteration	0	iteration	9	5	40
0.5	1.5	1 9	iteration	1	iteration	9	5	81
1.5	2.5	2 9	iteration	2	iteration	9	5	521
2.5	3.5	3 9	iteration	3	iteration	9	5	961
3.5	4.5	4 9	iteration	4	iteration	9	5	1401
4.5	5.5	5 9	iteration	5	iteration	9	5	1481
5.5	6.5	6 9	iteration	6	iteration	9	5	1521
6.5	7.5	7 9	iteration	7	iteration	9	5	1561
7.5	8.5	8 9	iteration	8	iteration	9	5	1601
8.5	9.5	1	iteration	9	iteration	9	5	41
9.5	10.5	10 9	iteration	10	iteration	9	5	121
10.5	11.5	11 9	iteration	11	iteration	9	5	161
11.5	12.5	12 9	iteration	12	iteration	9	5	201
12.5	13.5	13 9	iteration	13	iteration	9	5	241
13.5	14.5	14 9	iteration	14	iteration	9	5	281
14.5	15.5	15 9	iteration	15	iteration	9	5	321
15.5	16.5	16 9	iteration	16	iteration	9	5	361
16.5	17.5	17 9	iteration	17	iteration	9	5	401
17.5	18.5	18 9	iteration	18	iteration	9	5	441
18.5	19.5	19 9	iteration	19	iteration	9	5	481
19.5	20.5	20 9	iteration	20	iteration	9	5	561
20.5	21.5	21 9	iteration	21	iteration	9	5	601
21.5	22.5	22 9	iteration	22	iteration	9	5	641
22.5	23.5	23 9	iteration	23	iteration	9	5	681
23.5	24.5	24 9	iteration	24	iteration	9	5	721
24.5	25.5	25 9	iteration	25	iteration	9	5	761
25.5	26.5	26 9	iteration	26	iteration	9	5	801
26.5	27.5	27 9	iteration	27	iteration	9	5	841
27.5	28.5	28 9	iteration	28	iteration	9	5	881
28.5	29.5	29 9	iteration	29	iteration	9	5	921
29.5	30.5	30 9	iteration	30	iteration	9	5	1001
30.5	31.5	31 9	iteration	31	iteration	9	5	1041
31.5	32.5	32 9	iteration	32	iteration	9	5	1081
32.5	33.5	33 9	iteration	33	iteration	9	5	1121
33.5	34.5	34 9	iteration	34	iteration	9	5	1161
34.5	35.5	35 9	iteration	35	iteration	9	5	1201
35.5	36.5	36 9	iteration	36	iteration	9	5	1241
36.5	37.5	37 9	iteration	37	iteration	9	5	1281
37.5	38.5	38 9	iteration	38	iteration	9	5	1321
38.5	39.5	39 9	iteration	39	iteration	9	5	1361
39.5	40.5	40 9	iteration	40	iteration	9	5	1441
-0.5	0.5	0 10	iteration	0	iteration	10	5	2
0.5	1.5	1 10	iteration	1	iteration	10	5	43
1.5	2.5	2 10	iteration	2	iteration	10	5	484
2.5	3.5	3 10	iteration	3	iteration	10	5	924
3.5	4.5	4 10	iteration	4	iteration	10	5	1364
4.5	5.5	5 10	iteration	5	iteration	10	5	1444
5.5	6.5	6 10	iteration	6	iteration	10	5	1484
6.5	7.5	7 10	iteration	7	iteration	10	5	1524
7.5	8.5	8 10	iteration	8	iteration	10	5	1564
8.5	9.5	9 10	iteration	9	iteration	10	5	1604
9.5	10.5	1	iteration	10	iteration	10	5	41
10.5	11.5	11 10	iteration	11	iteration	10	5	124
11.5	12.5	12 10	iteration	12	iteration	10	5	164
12.5	13.5	13 10	iteration	13	iteration	10	5	204
13.5	14.5	14 10	iteration	14	iteration	10	5	244
14.5	15.5	15 10	iteration	15	iteration	10	5	284
15.5	16.5	16 10	iteration	16	iteration	10	5	324
16.5	17.5	17 10	iteration	17	iteration	10	5	364
17.5	18.5	18 10	iteration	18	iteration	10	5	404
18.5	19.5	19 10	iteration	19	iteration	10	5	444
19.5	20.5	20 10	iteration	20	iteration	10	5	524
20.5	21.5	21 10	iteration	21	iteration	10	5	564
21.5	22.5	22 10	iteration	22	iteration	10	5	604
22.5	23.5	23 10	iteration	23	iteration	10	5	644
23.5	24.5	24 10	iteration	24	iteration	10	5	684
24.5	25.5	25 10	iteration	25	iteration	10	5	724
25.5	26.5	26 10	iteration	26	iteration	10	5	764
26.5	27.5	27 10	iteration	27	iteration	10	5	804
27.5	28.5	28 10	iteration	28	iteration	10	5	844
28.5	29.5	29 10	iteration	29	iteration	10	5	884
29.5	30.5	30 10	iteration	30	iteration	10	5	964
30.5	31.5	31 10	iteration	31	iteration	10	5	1004
31.5	32.5	32 10	iteration	32	iteration	10	5	1044
32.5	33.5	33 10	iteration	33	iteration	10	5	1084
33.5	34.5	34 10	iteration	34	iteration	10	5	1124
34.5	35.5	35 10	iteration	35	iteration	10	5	1164
35.5	36.5	36 10	iteration	36	iteration	10	5	1204
36.5	37.5	37 10	iteration	37	iteration	10	5	1244
37.5	38.5	38 10	iteration	38	iteration	10	5	1284
38.5	39.5	39 10	iteration	39	iteration	10	5	1324
39.5	40.5	40 10	iteration	40	iteration	10	5	1404
-0.5	0.5	0 11	iteration	0	iteration	11	5	3
0.5	1.5	1 11	iteration	1	iteration	11	5	44
1.5	2.5	2 11	iteration	2	iteration	11	5	485
2.5	3.5	3 11	iteration	3	iteration	11	5	925
3.5	4.5	4 11	iteration	4	iteration	11	5	1365
4.5	5.5	5 11	iteration	5	iteration	11	5	1445
5.5	6.5	6 11	iteration	6	iteration	11	5	1485
6.5	7.5	7 11	iteration	7	iteration	11	5	1525
7.5	8.5	8 11	iteration	8	iteration	11	5	1565
8.5	9.5	9 11	iteration	9	iteration	11	5	1605
9.5	10.5	10 11	iteration	10	iteration	11	5	84
10.5	11.5	1	iteration	11	iteration	11	5	41
11.5	12.5	12 11	iteration	12	iteration	11	5	165
12.5	13.5	13 11	iteration	13	iteration	11	5	205
13.5	14.5	14 11	iteration	14	iteration	11	5	245
14.5	15.5	15 11	iteration	15	iteration	11	5	285
15.5	16.5	16 11	iteration	16	iteration	11	5	325
16.5	17.5	17 11	iteration	17	iteration	11	5	365
17.5	18.5	18 11	iteration	18	iteration	11	5	405
18.5	19.5	19 11	iteration	19	iteration	11	5	445
19.5	20.5	20 11	iteration	20	iteration	11	5	525
20.5	21.5	21 11	iteration	21	iteration	11	5	565
21.5	22.5	22 11	iteration	22	iteration	11	5	605
22.5	23.5	23 11	iteration	23	iteration	11	5	645
23.5	24.5	24 11	iteration	24	iteration	11	5	685
24.5	25.5	25 11	iteration	25	iteration	11	5	725
25.5	26.5	26 11	iteration	26	iteration	11	5	765
26.5	27.5	27 11	iteration	27	iteration	11	5	805
27.5	28.5	28 11	iteration	28	iteration	11	5	845
28.5	29.5	29 11	iteration	29	iteration	11	5	885
29.5	30.5	30 11	iteration	30	iteration	11	5	965
30.5	31.5	31 11	iteration	31	iteration	11	5	1005
31.5	32.5	32 11	iteration	32	iteration	11	5	1045
32.5	33.5	33 11	iteration	33	iteration	11	5	1085
33.5	34.5	34 11	iteration	34	iteration	11	5	1125
34.5	35.5	35 11	iteration	35	iteration	11	5	1165
35.5	36.5	36 11	iteration	36	iteration	11	5	1205
36.5	37.5	37 11	iteration	37	iteration	11	5	1245
37.5	38.5	38 11	iteration	38	iteration	11	5	1285
38.5	39.5	39 11	iteration	39	iteration	11	5	1325
39.5	40.5	40 11	iteration	40	iteration	11	5	1405
-0.5	0.5	0 12	iteration	0	iteration	12	5	4
0.5	1.5	1 12	iteration	1	iteration	12	5	45
1.5	2.5	2 12	iteration	2	iteration	12	5	486
2.5	3.5	3 12	iteration	3	iteration	12	5	926
3.5	4.5	4 12	iteration	4	iteration	12	5	1366
4.5	5.5	5 12	iteration	5	iteration	12	5	1446
5.5	6.5	6 12	iteration	6	iteration	12	5	1486
6.5	7.5	7 12	iteration	7	iteration	12	5	1526
7.5	8.5	8 12	iteration	8	iteration	12	5	1566
8.5	9.5	9 12	iteration	9	iteration	12	5	1606
9.5	10.5	10 12	iteration	10	iteration	12	5	85
10.5	11.5	11 12	iteration	11	iteration	12	5	125
11.5	12.5	1	iteration	12	iteration	12	5	41
12.5	13.5	13 12	iteration	13	iteration	12	5	206
13.5	14.5	14 12	iteration	14	iteration	12	5	246
14.5	15.5	15 12	iteration	15	iteration	12	5	286
15.5	16.5	16 12	iteration	16	iteration	12	5	326
16.5	17.5	17 12	iteration	17	iteration	12	5	366
17.5	18.5	18 12	iteration	18	iteration	12	5	406
18.5	19.5	19 12	iteration	19	iteration	12	5	446
19.5	20.5	20 12	iteration	20	iteration	12	5	526
20.5	21.5	21 12	iteration	21	iteration	12	5	566
21.5	22.5	22 12	iteration	22	iteration	12	5	606
22.5	23.5	23 12	iteration	23	iteration	12	5	646
23.5	24.5	24 12	iteration	24	iteration	12	5	686
24.5	25.5	25 12	iteration	25	iteration	12	5	726
25.5	26.5	26 12	iteration	26	iteration	12	5	766
